ts,id,T,P
84.295,BARO0,30.98,75157
84.305,BARO0,30.98,75180
84.315,BARO0,30.98,75188
84.325,BARO0,30.98,75220
84.335,BARO0,30.98,75161
84.345,BARO0,30.98,75179
84.355,BARO0,30.98,75211
84.365,BARO0,30.98,75201
84.375,BARO0,30.99,75236
84.385,BARO0,30.98,75221
84.395,BARO0,30.97,75205
84.405,BARO0,30.97,75197
84.415,BARO0,30.98,75261
84.425,BARO0,30.99,75232
84.435,BARO0,30.97,75218
84.445,BARO0,30.96,75239
84.455,BARO0,30.98,75190
84.465,BARO0,30.98,75245
84.475,BARO0,30.97,75213
84.485,BARO0,30.98,75201
84.495,BARO0,30.96,75177
84.505,BARO0,30.96,75158
84.515,BARO0,30.98,75238
84.525,BARO0,30.98,75209
84.535,BARO0,30.97,75231
84.545,BARO0,30.97,75182
84.555,BARO0,30.97,75232
84.565,BARO0,30.97,75259
84.575,BARO0,30.97,75253
84.585,BARO0,30.97,75219
84.595,BARO0,30.96,75223
84.605,BARO0,30.97,75247
84.615,BARO0,30.95,75241
84.625,BARO0,30.95,75238
84.635,BARO0,30.99,75228
84.645,BARO0,30.98,75261
84.655,BARO0,30.96,75234
84.665,BARO0,30.97,75250
84.675,BARO0,30.96,75249
84.685,BARO0,30.96,75213
84.695,BARO0,30.97,75223
84.705,BARO0,30.96,75300
84.715,BARO0,30.96,75259
84.725,BARO0,30.97,75229
84.735,BARO0,30.95,75241
84.745,BARO0,30.96,75281
84.755,BARO0,30.96,75241
84.765,BARO0,30.96,75217
84.775,BARO0,30.96,75245
84.785,BARO0,30.95,75241
84.795,BARO0,30.97,75271
84.805,BARO0,30.95,75250
84.815,BARO0,30.97,75294
84.825,BARO0,30.96,75287
84.835,BARO0,30.97,75275
84.845,BARO0,30.98,75285
84.855,BARO0,30.96,75256
84.865,BARO0,30.97,75274
84.875,BARO0,30.96,75284
84.885,BARO0,30.96,75249
84.895,BARO0,30.96,75283
84.905,BARO0,30.96,75270
84.915,BARO0,30.96,75220
84.925,BARO0,30.96,75251
84.935,BARO0,30.97,75294
84.945,BARO0,30.95,75218
84.955,BARO0,30.97,75260
84.965,BARO0,30.95,75267
84.975,BARO0,30.96,75288
84.985,BARO0,30.97,75249
84.995,BARO0,30.96,75260
85.005,BARO0,30.97,75265
85.015,BARO0,30.97,75284
85.025,BARO0,30.97,75311
85.035,BARO0,30.95,75300
85.045,BARO0,30.95,75286
85.055,BARO0,30.96,75275
85.065,BARO0,30.96,75286
85.075,BARO0,30.96,75273
85.085,BARO0,30.95,75257
85.095,BARO0,30.95,75279
85.105,BARO0,30.96,75279
85.115,BARO0,30.95,75240
85.125,BARO0,30.95,75258
85.135,BARO0,30.97,75229
85.145,BARO0,30.97,75250
85.155,BARO0,30.96,75261
85.165,BARO0,30.95,75272
85.175,BARO0,30.95,75282
85.185,BARO0,30.96,75274
85.195,BARO0,30.97,75301
85.205,BARO0,30.95,75284
85.215,BARO0,30.97,75268
85.225,BARO0,30.95,75271
85.235,BARO0,30.96,75269
85.245,BARO0,30.93,75249
85.255,BARO0,30.96,75250
85.265,BARO0,30.96,75291
85.275,BARO0,30.95,75280
85.285,BARO0,30.95,75250
85.295,BARO0,30.96,75248
85.305,BARO0,30.96,75256
85.315,BARO0,30.96,75251
85.325,BARO0,30.95,75301
85.335,BARO0,30.95,75310
85.345,BARO0,30.95,75287
85.355,BARO0,30.94,75272
85.365,BARO0,30.94,75318
85.375,BARO0,30.95,75307
85.385,BARO0,30.96,75314
85.395,BARO0,30.95,75267
85.405,BARO0,30.94,75296
85.415,BARO0,30.94,75340
85.425,BARO0,30.96,75358
85.435,BARO0,30.95,75320
85.445,BARO0,30.96,75351
85.455,BARO0,30.95,75342
85.465,BARO0,30.95,75305
85.475,BARO0,30.95,75304
85.485,BARO0,30.95,75335
85.495,BARO0,30.95,75329
85.505,BARO0,30.95,75351
85.515,BARO0,30.95,75367
85.525,BARO0,30.94,75323
85.535,BARO0,30.94,75362
85.545,BARO0,30.94,75327
85.555,BARO0,30.95,75334
85.565,BARO0,30.95,75341
85.575,BARO0,30.95,75353
85.585,BARO0,30.95,75350
85.595,BARO0,30.96,75349
85.605,BARO0,30.96,75343
85.615,BARO0,30.96,75372
85.625,BARO0,30.96,75326
85.635,BARO0,30.95,75343
85.645,BARO0,30.94,75362
85.655,BARO0,30.94,75363
85.665,BARO0,30.94,75349
85.675,BARO0,30.95,75351
85.685,BARO0,30.94,75376
85.695,BARO0,30.94,75386
85.705,BARO0,30.94,75343
85.715,BARO0,30.95,75375
85.725,BARO0,30.93,75385
85.735,BARO0,30.94,75376
85.745,BARO0,30.93,75380
85.755,BARO0,30.94,75379
85.765,BARO0,30.94,75372
85.775,BARO0,30.94,75371
85.785,BARO0,30.93,75374
85.795,BARO0,30.96,75390
85.805,BARO0,30.93,75372
85.815,BARO0,30.95,75396
85.825,BARO0,30.94,75370
85.835,BARO0,30.93,75388
85.845,BARO0,30.94,75379
85.855,BARO0,30.94,75400
85.865,BARO0,30.94,75407
85.875,BARO0,30.94,75401
85.885,BARO0,30.95,75392
85.895,BARO0,30.94,75394
85.905,BARO0,30.93,75388
85.915,BARO0,30.93,75397
85.925,BARO0,30.94,75372
85.935,BARO0,30.95,75393
85.945,BARO0,30.93,75427
85.955,BARO0,30.94,75420
85.965,BARO0,30.93,75405
85.975,BARO0,30.94,75418
85.985,BARO0,30.93,75408
85.995,BARO0,30.93,75421
86.005,BARO0,30.93,75418
86.015,BARO0,30.93,75414
86.025,BARO0,30.93,75401
86.035,BARO0,30.94,75438
86.045,BARO0,30.94,75423
86.055,BARO0,30.94,75438
86.065,BARO0,30.93,75438
86.075,BARO0,30.93,75428
86.085,BARO0,30.93,75429
86.095,BARO0,30.94,75480
86.105,BARO0,30.93,75454
86.115,BARO0,30.94,75460
86.125,BARO0,30.93,75467
86.135,BARO0,30.93,75437
86.145,BARO0,30.93,75474
86.155,BARO0,30.94,75444
86.165,BARO0,30.93,75471
86.175,BARO0,30.93,75472
86.185,BARO0,30.95,75448
86.195,BARO0,30.94,75477
86.205,BARO0,30.9,75501
86.215,BARO0,30.94,75485
86.225,BARO0,30.93,75495
86.235,BARO0,30.93,75450
86.245,BARO0,30.93,75473
86.255,BARO0,30.93,75464
86.265,BARO0,30.93,75483
86.275,BARO0,30.93,75466
86.285,BARO0,30.93,75466
86.295,BARO0,30.93,75505
86.305,BARO0,30.94,75491
86.315,BARO0,30.92,75478
86.325,BARO0,30.93,75485
86.335,BARO0,30.94,75478
86.345,BARO0,30.94,75510
86.355,BARO0,30.94,75508
86.365,BARO0,30.94,75502
86.375,BARO0,30.94,75484
86.385,BARO0,30.94,75498
86.395,BARO0,30.94,75491
86.405,BARO0,30.92,75521
86.415,BARO0,30.94,75518
86.425,BARO0,30.94,75516
86.435,BARO0,30.93,75541
86.445,BARO0,30.95,75527
86.455,BARO0,30.93,75527
86.465,BARO0,30.93,75524
86.475,BARO0,30.93,75510
86.485,BARO0,30.91,75522
86.495,BARO0,30.93,75537
86.505,BARO0,30.92,75514
86.515,BARO0,30.93,75554
86.525,BARO0,30.95,75517
86.535,BARO0,30.93,75539
86.545,BARO0,30.93,75534
86.555,BARO0,30.93,75522
86.565,BARO0,30.94,75547
86.575,BARO0,30.93,75525
86.585,BARO0,30.95,75525
86.595,BARO0,30.94,75543
86.605,BARO0,30.95,75546
86.615,BARO0,30.95,75541
86.625,BARO0,30.93,75521
86.635,BARO0,30.92,75553
86.645,BARO0,30.95,75548
86.655,BARO0,30.94,75526
86.665,BARO0,30.94,75530
86.675,BARO0,30.93,75540
86.685,BARO0,30.93,75517
86.695,BARO0,30.94,75545
86.705,BARO0,30.95,75534
86.715,BARO0,30.94,75525
86.725,BARO0,30.96,75519
86.735,BARO0,30.93,75537
86.745,BARO0,30.93,75562
86.755,BARO0,30.93,75539
86.765,BARO0,30.93,75527
86.775,BARO0,30.93,75541
86.785,BARO0,30.94,75507
86.795,BARO0,30.95,75574
86.805,BARO0,30.93,75522
86.815,BARO0,30.92,75496
86.825,BARO0,30.93,75536
86.835,BARO0,30.93,75536
86.845,BARO0,30.93,75556
86.855,BARO0,30.94,75555
86.865,BARO0,30.93,75532
86.875,BARO0,30.94,75540
86.885,BARO0,30.92,75535
86.895,BARO0,30.93,75533
86.905,BARO0,30.93,75531
86.915,BARO0,30.93,75526
86.925,BARO0,30.91,75498
86.935,BARO0,30.95,75532
86.945,BARO0,30.94,75502
86.955,BARO0,30.93,75523
86.965,BARO0,30.93,75510
86.975,BARO0,30.93,75510
86.985,BARO0,30.94,75515
86.995,BARO0,30.95,75509
87.005,BARO0,30.93,75524
87.015,BARO0,30.94,75499
87.025,BARO0,30.95,75531
87.035,BARO0,30.92,75527
87.045,BARO0,30.94,75503
87.055,BARO0,30.93,75514
87.065,BARO0,30.93,75525
87.075,BARO0,30.93,75508
87.085,BARO0,30.92,75522
87.095,BARO0,30.95,75518
87.105,BARO0,30.95,75540
87.115,BARO0,30.94,75510
87.125,BARO0,30.94,75520
87.135,BARO0,30.93,75515
87.145,BARO0,30.93,75514
87.155,BARO0,30.94,75493
87.165,BARO0,30.93,75542
87.175,BARO0,30.93,75554
87.185,BARO0,30.92,75533
87.195,BARO0,30.95,75517
87.205,BARO0,30.94,75529
87.215,BARO0,30.93,75529
87.225,BARO0,30.93,75521
87.235,BARO0,30.93,75545
87.245,BARO0,30.91,75534
87.255,BARO0,30.93,75538
87.265,BARO0,30.93,75544
87.275,BARO0,30.93,75537
87.285,BARO0,30.92,75567
87.295,BARO0,30.93,75541
87.305,BARO0,30.94,75562
87.315,BARO0,30.93,75516
87.325,BARO0,30.94,75527
87.335,BARO0,30.93,75536
87.345,BARO0,30.95,75551
87.355,BARO0,30.93,75556
87.365,BARO0,30.93,75568
87.375,BARO0,30.93,75589
87.385,BARO0,30.94,75574
87.395,BARO0,30.94,75593
87.405,BARO0,30.94,75597
87.415,BARO0,30.94,75557
87.425,BARO0,30.93,75594
87.435,BARO0,30.93,75568
87.445,BARO0,30.95,75571
87.455,BARO0,30.94,75610
87.465,BARO0,30.93,75553
87.475,BARO0,30.92,75604
87.485,BARO0,30.93,75562
87.495,BARO0,30.93,75600
87.505,BARO0,30.92,75586
87.515,BARO0,30.92,75589
87.525,BARO0,30.95,75599
87.535,BARO0,30.93,75583
87.545,BARO0,30.92,75618
87.555,BARO0,30.93,75617
87.565,BARO0,30.93,75610
87.575,BARO0,30.94,75587
87.585,BARO0,30.94,75617
87.595,BARO0,30.93,75622
87.605,BARO0,30.93,75605
87.615,BARO0,30.92,75609
87.625,BARO0,30.92,75605
87.635,BARO0,30.94,75620
87.645,BARO0,30.92,75614
87.655,BARO0,30.93,75582
87.665,BARO0,30.93,75619
87.675,BARO0,30.93,75628
87.685,BARO0,30.92,75601
87.695,BARO0,30.93,75569
87.705,BARO0,30.92,75620
87.715,BARO0,30.92,75605
87.725,BARO0,30.94,75635
87.735,BARO0,30.93,75594
87.745,BARO0,30.92,75624
87.755,BARO0,30.92,75626
87.765,BARO0,30.93,75655
87.775,BARO0,30.93,75635
87.785,BARO0,30.93,75616
87.795,BARO0,30.91,75600
87.805,BARO0,30.94,75632
87.815,BARO0,30.92,75623
87.825,BARO0,30.95,75643
87.835,BARO0,30.91,75620
87.845,BARO0,30.93,75603
87.855,BARO0,30.93,75617
87.865,BARO0,30.92,75613
87.875,BARO0,30.92,75603
87.885,BARO0,30.94,75616
87.895,BARO0,30.95,75654
87.905,BARO0,30.93,75586
87.915,BARO0,30.93,75604
87.925,BARO0,30.94,75634
87.935,BARO0,30.93,75590
87.945,BARO0,30.93,75617
87.955,BARO0,30.93,75645
87.965,BARO0,30.93,75597
87.975,BARO0,30.94,75641
87.985,BARO0,30.92,75602
87.995,BARO0,30.92,75580
88.005,BARO0,30.92,75573
88.015,BARO0,30.93,75587
88.025,BARO0,30.92,75602
88.035,BARO0,30.92,75617
88.045,BARO0,30.92,75604
88.055,BARO0,30.93,75605
88.065,BARO0,30.92,75596
88.075,BARO0,30.92,75618
88.085,BARO0,30.94,75628
88.095,BARO0,30.94,75603
88.105,BARO0,30.92,75614
88.115,BARO0,30.92,75601
88.125,BARO0,30.91,75643
88.135,BARO0,30.92,75631
88.145,BARO0,30.93,75651
88.155,BARO0,30.93,75638
88.165,BARO0,30.93,75628
88.175,BARO0,30.93,75641
88.185,BARO0,30.91,75624
88.195,BARO0,30.92,75647
88.205,BARO0,30.94,75664
88.215,BARO0,30.94,75639
88.225,BARO0,30.95,75624
88.235,BARO0,30.92,75668
88.245,BARO0,30.91,75657
88.255,BARO0,30.92,75665
88.265,BARO0,30.93,75652
88.275,BARO0,30.92,75670
88.285,BARO0,30.94,75678
88.295,BARO0,30.92,75659
88.305,BARO0,30.94,75672
88.315,BARO0,30.92,75661
88.325,BARO0,30.94,75664
88.335,BARO0,30.93,75670
88.345,BARO0,30.92,75674
88.355,BARO0,30.92,75662
88.365,BARO0,30.93,75670
88.375,BARO0,30.92,75700
88.385,BARO0,30.92,75683
88.395,BARO0,30.93,75707
88.405,BARO0,30.94,75692
88.415,BARO0,30.92,75695
88.425,BARO0,30.93,75699
88.435,BARO0,30.93,75706
88.445,BARO0,30.92,75704
88.455,BARO0,30.92,75694
88.465,BARO0,30.92,75709
88.475,BARO0,30.92,75692
88.485,BARO0,30.93,75694
88.495,BARO0,30.94,75728
88.505,BARO0,30.93,75748
88.515,BARO0,30.92,75703
88.525,BARO0,30.93,75756
88.535,BARO0,30.95,75742
88.545,BARO0,30.92,75727
88.555,BARO0,30.93,75735
88.565,BARO0,30.92,75741
88.575,BARO0,30.93,75756
88.585,BARO0,30.93,75729
88.595,BARO0,30.94,75766
88.605,BARO0,30.91,75756
88.615,BARO0,30.92,75744
88.625,BARO0,30.92,75752
88.635,BARO0,30.92,75736
88.645,BARO0,30.92,75736
88.655,BARO0,30.92,75766
88.665,BARO0,30.92,75742
88.675,BARO0,30.92,75765
88.685,BARO0,30.92,75753
88.695,BARO0,30.91,75757
88.705,BARO0,30.93,75778
88.715,BARO0,30.91,75761
88.725,BARO0,30.93,75764
88.735,BARO0,30.93,75729
88.745,BARO0,30.92,75753
88.755,BARO0,30.92,75784
88.765,BARO0,30.93,75764
88.775,BARO0,30.92,75765
88.785,BARO0,30.93,75773
88.795,BARO0,30.93,75758
88.805,BARO0,30.91,75785
88.815,BARO0,30.92,75785
88.825,BARO0,30.91,75775
88.835,BARO0,30.91,75759
88.845,BARO0,30.92,75783
88.855,BARO0,30.93,75779
88.865,BARO0,30.92,75773
88.875,BARO0,30.92,75794
88.885,BARO0,30.92,75788
88.895,BARO0,30.91,75807
88.905,BARO0,30.93,75830
88.915,BARO0,30.92,75789
88.925,BARO0,30.92,75785
88.935,BARO0,30.93,75772
88.945,BARO0,30.92,75783
88.955,BARO0,30.92,75785
88.965,BARO0,30.92,75786
88.975,BARO0,30.92,75774
88.985,BARO0,30.93,75785
88.995,BARO0,30.93,75811
89.005,BARO0,30.93,75831
89.015,BARO0,30.94,75801
89.025,BARO0,30.94,75807
89.035,BARO0,30.93,75797
89.045,BARO0,30.92,75810
89.055,BARO0,30.92,75835
89.065,BARO0,30.93,75809
89.075,BARO0,30.92,75815
89.085,BARO0,30.91,75822
89.095,BARO0,30.94,75841
89.105,BARO0,30.94,75825
89.115,BARO0,30.91,75831
89.125,BARO0,30.92,75819
89.135,BARO0,30.92,75827
89.145,BARO0,30.92,75835
89.155,BARO0,30.92,75793
89.165,BARO0,30.93,75836
89.175,BARO0,30.91,75826
89.185,BARO0,30.92,75820
89.195,BARO0,30.92,75845
89.205,BARO0,30.91,75825
89.215,BARO0,30.92,75833
89.225,BARO0,30.93,75818
89.235,BARO0,30.91,75820
89.245,BARO0,30.93,75817
89.255,BARO0,30.92,75809
89.265,BARO0,30.92,75835
89.275,BARO0,30.92,75829
89.285,BARO0,30.91,75814
89.295,BARO0,30.92,75846
89.305,BARO0,30.92,75814
89.315,BARO0,30.94,75836
89.325,BARO0,30.91,75824
89.335,BARO0,30.93,75820
89.345,BARO0,30.92,75819
89.355,BARO0,30.92,75818
89.365,BARO0,30.92,75815
89.375,BARO0,30.92,75814
89.385,BARO0,30.92,75848
89.395,BARO0,30.91,75806
89.405,BARO0,30.93,75830
89.415,BARO0,30.93,75817
89.425,BARO0,30.9,75811
89.435,BARO0,30.9,75816
89.445,BARO0,30.92,75827
89.455,BARO0,30.92,75816
89.465,BARO0,30.91,75807
89.475,BARO0,30.91,75809
89.485,BARO0,30.92,75816
89.495,BARO0,30.92,75851
89.505,BARO0,30.91,75835
89.515,BARO0,30.92,75829
89.525,BARO0,30.92,75817
89.535,BARO0,30.91,75803
89.545,BARO0,30.91,75804
89.555,BARO0,30.92,75792
89.565,BARO0,30.91,75813
89.575,BARO0,30.91,75797
89.585,BARO0,30.91,75799
89.595,BARO0,30.92,75785
89.605,BARO0,30.91,75793
89.615,BARO0,30.91,75791
89.625,BARO0,30.9,75765
89.635,BARO0,30.92,75801
89.645,BARO0,30.92,75788
89.655,BARO0,30.91,75771
89.665,BARO0,30.91,75799
89.675,BARO0,30.92,75781
89.685,BARO0,30.92,75774
89.695,BARO0,30.94,75800
89.705,BARO0,30.9,75838
89.715,BARO0,30.91,75790
89.725,BARO0,30.9,75805
89.735,BARO0,30.92,75817
89.745,BARO0,30.93,75795
89.755,BARO0,30.91,75804
89.765,BARO0,30.91,75859
89.775,BARO0,30.91,75852
89.785,BARO0,30.92,75799
89.795,BARO0,30.92,75854
89.805,BARO0,30.93,75844
89.815,BARO0,30.91,75862
89.825,BARO0,30.91,75880
89.835,BARO0,30.92,75889
89.845,BARO0,30.91,75859
89.855,BARO0,30.91,75837
89.865,BARO0,30.91,75866
89.875,BARO0,30.92,75870
89.885,BARO0,30.93,75909
89.895,BARO0,30.91,75862
89.905,BARO0,30.9,75862
89.915,BARO0,30.91,75885
89.925,BARO0,30.89,75856
89.935,BARO0,30.92,75872
89.945,BARO0,30.89,75867
89.955,BARO0,30.91,75882
89.965,BARO0,30.91,75891
89.975,BARO0,30.91,75869
89.985,BARO0,30.91,75879
89.995,BARO0,30.91,75870
90.005,BARO0,30.91,75897
90.015,BARO0,30.91,75915
90.025,BARO0,30.91,75883
90.035,BARO0,30.91,75880
90.045,BARO0,30.91,75934
90.055,BARO0,30.92,75906
90.065,BARO0,30.91,75921
90.075,BARO0,30.9,75926
90.085,BARO0,30.91,75892
90.095,BARO0,30.9,75912
90.105,BARO0,30.91,75889
90.115,BARO0,30.92,75891
90.125,BARO0,30.92,75895
90.135,BARO0,30.9,75914
90.145,BARO0,30.91,75902
90.155,BARO0,30.91,75911
90.165,BARO0,30.91,75903
90.175,BARO0,30.91,75903
90.185,BARO0,30.93,75930
90.195,BARO0,30.91,75878
90.205,BARO0,30.91,75930
90.215,BARO0,30.93,75942
90.225,BARO0,30.92,75924
90.235,BARO0,30.91,75879
90.245,BARO0,30.91,75875
90.255,BARO0,30.92,75898
90.265,BARO0,30.9,75872
90.275,BARO0,30.91,75905
90.285,BARO0,30.92,75885
90.295,BARO0,30.92,75908
90.305,BARO0,30.91,75880
90.315,BARO0,30.88,75861
90.325,BARO0,30.91,75873
90.335,BARO0,30.9,75888
90.345,BARO0,30.9,75886
90.355,BARO0,30.91,75905
90.365,BARO0,30.91,75935
90.375,BARO0,30.91,75887
90.385,BARO0,30.9,75936
90.395,BARO0,30.91,75912
90.405,BARO0,30.91,75928
90.415,BARO0,30.9,75909
90.425,BARO0,30.91,75892
90.435,BARO0,30.9,75926
90.445,BARO0,30.92,75917
90.455,BARO0,30.91,75911
90.465,BARO0,30.91,75927
90.475,BARO0,30.91,75899
90.485,BARO0,30.92,75935
90.495,BARO0,30.91,75933
90.505,BARO0,30.91,75916
90.515,BARO0,30.91,75885
90.525,BARO0,30.92,75902
90.535,BARO0,30.91,75942
90.545,BARO0,30.9,75929
90.555,BARO0,30.9,75935
90.565,BARO0,30.91,75922
90.575,BARO0,30.92,75962
90.585,BARO0,30.91,75951
90.595,BARO0,30.92,75945
90.605,BARO0,30.91,75948
90.615,BARO0,30.9,75951
90.625,BARO0,30.91,75964
90.635,BARO0,30.92,75965
90.645,BARO0,30.91,75975
90.655,BARO0,30.9,75965
90.665,BARO0,30.91,75976
90.675,BARO0,30.91,75977
90.685,BARO0,30.9,75970
90.695,BARO0,30.89,75972
90.705,BARO0,30.9,75972
90.715,BARO0,30.92,75967
90.725,BARO0,30.91,76000
90.735,BARO0,30.91,75972
90.745,BARO0,30.91,75963
90.755,BARO0,30.9,75966
90.765,BARO0,30.91,76002
90.775,BARO0,30.91,75998
90.785,BARO0,30.91,75996
90.795,BARO0,30.91,76009
90.805,BARO0,30.9,76004
90.815,BARO0,30.9,76006
90.825,BARO0,30.92,76022
90.835,BARO0,30.9,75971
90.845,BARO0,30.91,75995
90.855,BARO0,30.91,75992
90.865,BARO0,30.9,75975
90.875,BARO0,30.91,75989
90.885,BARO0,30.91,76028
90.895,BARO0,30.91,76004
90.905,BARO0,30.91,76011
90.915,BARO0,30.92,76003
90.925,BARO0,30.91,75988
90.935,BARO0,30.91,76004
90.945,BARO0,30.9,75983
90.955,BARO0,30.91,75986
90.965,BARO0,30.91,75997
90.975,BARO0,30.91,75990
90.985,BARO0,30.91,76005
90.995,BARO0,30.91,75978
91.005,BARO0,30.92,76012
91.015,BARO0,30.92,75976
91.025,BARO0,30.92,76000
91.035,BARO0,30.91,76015
91.045,BARO0,30.91,76020
91.055,BARO0,30.9,75981
91.065,BARO0,30.91,75996
91.075,BARO0,30.9,76020
91.085,BARO0,30.92,75997
91.095,BARO0,30.89,76021
91.105,BARO0,30.92,75982
91.115,BARO0,30.92,76030
91.125,BARO0,30.92,76035
91.135,BARO0,30.9,76010
91.145,BARO0,30.89,76030
91.155,BARO0,30.91,76029
91.165,BARO0,30.91,76014
91.175,BARO0,30.9,76027
91.185,BARO0,30.9,76013
91.195,BARO0,30.9,76014
91.205,BARO0,30.89,76005
91.215,BARO0,30.9,76019
91.225,BARO0,30.9,76061
91.235,BARO0,30.88,76041
91.245,BARO0,30.9,76032
91.255,BARO0,30.91,76018
91.265,BARO0,30.9,76031
91.275,BARO0,30.91,76011
91.285,BARO0,30.91,76061
91.295,BARO0,30.91,76031
91.305,BARO0,30.9,76044
91.315,BARO0,30.91,76034
91.325,BARO0,30.9,76043
91.335,BARO0,30.91,76020
91.345,BARO0,30.9,76040
91.355,BARO0,30.9,76037
91.365,BARO0,30.91,76021
91.375,BARO0,30.9,76031
91.385,BARO0,30.91,76028
91.395,BARO0,30.9,76044
91.405,BARO0,30.91,76058
91.415,BARO0,30.91,76050
91.425,BARO0,30.91,76056
91.435,BARO0,30.9,76042
91.445,BARO0,30.9,76047
91.455,BARO0,30.9,76046
91.465,BARO0,30.9,76042
91.475,BARO0,30.9,76072
91.485,BARO0,30.9,76065
91.495,BARO0,30.93,76055
91.505,BARO0,30.91,76063
91.515,BARO0,30.9,76073
91.525,BARO0,30.9,76030
91.535,BARO0,30.91,76050
91.545,BARO0,30.89,76057
91.555,BARO0,30.9,76056
91.565,BARO0,30.9,76050
91.575,BARO0,30.9,76069
91.585,BARO0,30.9,76067
91.595,BARO0,30.9,76048
91.605,BARO0,30.91,76081
91.615,BARO0,30.91,76072
91.625,BARO0,30.91,76070
91.635,BARO0,30.91,76100
91.645,BARO0,30.89,76068
91.655,BARO0,30.9,76085
91.665,BARO0,30.9,76099
91.675,BARO0,30.9,76105
91.685,BARO0,30.9,76106
91.695,BARO0,30.9,76092
91.705,BARO0,30.92,76063
91.715,BARO0,30.91,76119
91.725,BARO0,30.91,76065
91.735,BARO0,30.91,76107
91.745,BARO0,30.91,76081
91.755,BARO0,30.91,76103
91.765,BARO0,30.9,76089
91.775,BARO0,30.91,76075
91.785,BARO0,30.9,76092
91.795,BARO0,30.89,76103
91.805,BARO0,30.9,76097
91.815,BARO0,30.89,76110
91.825,BARO0,30.92,76110
91.835,BARO0,30.9,76091
91.845,BARO0,30.91,76095
91.855,BARO0,30.9,76076
91.865,BARO0,30.9,76081
91.875,BARO0,30.91,76087
91.885,BARO0,30.89,76065
91.895,BARO0,30.91,76094
91.905,BARO0,30.91,76105
91.915,BARO0,30.91,76088
91.925,BARO0,30.91,76088
91.935,BARO0,30.9,76078
91.945,BARO0,30.9,76073
91.955,BARO0,30.9,76120
91.965,BARO0,30.9,76087
91.975,BARO0,30.9,76094
91.985,BARO0,30.91,76101
91.995,BARO0,30.92,76139
92.005,BARO0,30.92,76119
92.015,BARO0,30.91,76127
92.025,BARO0,30.91,76123
92.035,BARO0,30.92,76122
92.045,BARO0,30.9,76118
92.055,BARO0,30.9,76125
92.065,BARO0,30.89,76146
92.075,BARO0,30.91,76149
92.085,BARO0,30.91,76163
92.095,BARO0,30.92,76154
92.105,BARO0,30.88,76142
92.115,BARO0,30.89,76135
92.125,BARO0,30.89,76137
92.135,BARO0,30.91,76169
92.145,BARO0,30.9,76145
92.155,BARO0,30.9,76154
92.165,BARO0,30.9,76143
92.175,BARO0,30.91,76180
92.185,BARO0,30.89,76149
92.195,BARO0,30.91,76182
92.205,BARO0,30.91,76180
92.215,BARO0,30.89,76172
92.225,BARO0,30.89,76171
92.235,BARO0,30.91,76169
92.245,BARO0,30.9,76180
92.255,BARO0,30.9,76189
92.265,BARO0,30.91,76193
92.275,BARO0,30.92,76192
92.285,BARO0,30.89,76183
92.295,BARO0,30.91,76202
92.305,BARO0,30.9,76182
92.315,BARO0,30.9,76213
92.325,BARO0,30.89,76177
92.335,BARO0,30.9,76195
92.345,BARO0,30.9,76195
92.355,BARO0,30.9,76202
92.365,BARO0,30.9,76201
92.375,BARO0,30.91,76187
92.385,BARO0,30.9,76198
92.395,BARO0,30.89,76183
92.405,BARO0,30.92,76186
92.415,BARO0,30.9,76204
92.425,BARO0,30.9,76209
92.435,BARO0,30.9,76237
92.445,BARO0,30.9,76210
92.455,BARO0,30.9,76221
92.465,BARO0,30.9,76212
92.475,BARO0,30.9,76240
92.485,BARO0,30.9,76220
92.495,BARO0,30.9,76218
92.505,BARO0,30.89,76230
92.515,BARO0,30.9,76224
92.525,BARO0,30.91,76212
92.535,BARO0,30.89,76223
92.545,BARO0,30.9,76215
92.555,BARO0,30.89,76190
92.565,BARO0,30.9,76220
92.575,BARO0,30.89,76204
92.585,BARO0,30.9,76190
92.595,BARO0,30.91,76190
92.605,BARO0,30.92,76227
92.615,BARO0,30.91,76211
92.625,BARO0,30.89,76176
92.635,BARO0,30.91,76206
92.645,BARO0,30.9,76162
92.655,BARO0,30.9,76181
92.665,BARO0,30.9,76163
92.675,BARO0,30.9,76174
92.685,BARO0,30.89,76156
92.695,BARO0,30.91,76151
92.705,BARO0,30.9,76171
92.715,BARO0,30.89,76159
92.725,BARO0,30.89,76177
92.735,BARO0,30.9,76158
92.745,BARO0,30.9,76157
92.755,BARO0,30.9,76158
92.765,BARO0,30.9,76197
92.775,BARO0,30.91,76223
92.785,BARO0,30.91,76167
92.795,BARO0,30.88,76154
92.805,BARO0,30.9,76151
92.815,BARO0,30.9,76149
92.825,BARO0,30.9,76167
92.835,BARO0,30.9,76174
92.845,BARO0,30.9,76158
92.855,BARO0,30.9,76168
92.865,BARO0,30.89,76186
92.875,BARO0,30.89,76222
92.885,BARO0,30.9,76163
92.895,BARO0,30.9,76151
92.905,BARO0,30.9,76204
92.915,BARO0,30.89,76172
92.925,BARO0,30.9,76175
92.935,BARO0,30.88,76185
92.945,BARO0,30.9,76213
92.955,BARO0,30.9,76178
92.965,BARO0,30.9,76201
92.975,BARO0,30.92,76197
92.985,BARO0,30.91,76202
92.995,BARO0,30.91,76155
93.005,BARO0,30.9,76244
93.015,BARO0,30.91,76221
93.025,BARO0,30.9,76208
